tourney_date,tourney_id,tourney_name,surface,player_id,player_name,player_rank,player_ioc,round,opponent_id,opponent_name,opponent_rank,opponent_ioc,tourney_winner
20161017,2016-7485,Antwerp,Hard,103990,Tommy Robredo,484,ESP,R32,104252,Florian Mayer,55,GER,no
20160104,2016-0891,Chennai,Hard,105577,Vasek Pospisil,39,CAN,R32,105379,Aljaz Bedene,45,GBR,no
20160111,2016-0301,Auckland,Hard,105577,Vasek Pospisil,39,CAN,R16,106058,Jack Sock,26,USA,no
20160118,2016-580,Australian Open,Hard,105577,Vasek Pospisil,39,CAN,R128,104468,Gilles Simon,15,FRA,no
20160208,2016-0407,Rotterdam,Hard,105577,Vasek Pospisil,41,CAN,R32,100644,Alexander Zverev,70,GER,no
20160215,2016-0496,Marseille,Hard,105577,Vasek Pospisil,42,CAN,R32,106401,Nick Kyrgios,41,AUS,no
20160222,2016-0495,Dubai,Hard,105577,Vasek Pospisil,45,CAN,R16,104571,Marcos Baghdatis,57,CYP,no
20160307,2016-M006,Indian Wells Masters,Hard,105577,Vasek Pospisil,43,CAN,R64,104468,Gilles Simon,19,FRA,no
20160321,2016-M007,Miami Masters,Hard,105577,Vasek Pospisil,45,CAN,R64,105311,Joao Sousa,38,POR,no
20160425,2016-0308,Munich,Clay,105577,Vasek Pospisil,45,CAN,R32,105526,Jan Lennard Struff,112,GER,no
20160502,2016-M021,Madrid Masters,Clay,105577,Vasek Pospisil,47,CAN,R64,103285,Radek Stepanek,148,CZE,no
20160509,2016-M009,Rome Masters,Clay,105577,Vasek Pospisil,46,CAN,R64,104312,Andreas Seppi,42,ITA,no
20160523,2016-520,Roland Garros,Clay,105577,Vasek Pospisil,46,CAN,R128,104607,Tomas Berdych,8,CZE,no
20160606,2016-M010,s-Hertogenbosch,Grass,105577,Vasek Pospisil,46,CAN,R32,104198,Guillermo Garcia Lopez,53,ESP,no
20160613,2016-0311,London,Grass,105577,Vasek Pospisil,46,CAN,R32,105385,Donald Young,75,USA,no
20160620,2016-0741,Nottingham,Grass,105577,Vasek Pospisil,44,CAN,R16,105449,Steve Johnson,38,USA,no
20160627,2016-540,Wimbledon,Grass,105577,Vasek Pospisil,44,CAN,R128,105077,Albert Ramos,36,ESP,no
20160718,2016-M035,Washington,Hard,105577,Vasek Pospisil,98,CAN,R64,105216,Yuichi Sugita,106,JPN,no
20160725,2016-0421,Canada Masters,Hard,105577,Vasek Pospisil,101,CAN,R32,104792,Gael Monfils,14,FRA,no
20160808,2016-O16,Olympics,Hard,105577,Vasek Pospisil,105,CAN,R64,104792,Gael Monfils,11,FRA,no
20160815,2016-M024,Cincinnati Masters,Hard,105577,Vasek Pospisil,109,CAN,R64,104571,Marcos Baghdatis,44,CYP,no
20160829,2016-560,Us Open,Hard,105577,Vasek Pospisil,123,CAN,R64,104731,Kevin Anderson,35,RSA,no
20161010,2016-5014,Shanghai Masters,Hard,105577,Vasek Pospisil,131,CAN,R16,104925,Novak Djokovic,1,SRB,no
20160304,2016-M-DC-2016-WG-M-CAN-FRA-01,Davis Cup WG R1: CAN vs FRA,Clay,105577,Vasek Pospisil,44,CAN,RR,104468,Gilles Simon,19,FRA,no
20160104,2016-M020,Brisbane,Hard,104678,Viktor Troicki,22,SRB,R16,105777,Grigor Dimitrov,28,BUL,no
20160118,2016-580,Australian Open,Hard,104678,Viktor Troicki,26,SRB,R32,105683,Milos Raonic,14,CAN,no
20160201,2016-7434,Sofia,Hard,104678,Viktor Troicki,25,SRB,F,105138,Roberto Bautista Agut,18,ESP,no
20160208,2016-0407,Rotterdam,Hard,104678,Viktor Troicki,22,SRB,QF,103917,Nicolas Mahut,54,FRA,no
20160222,2016-0495,Dubai,Hard,104678,Viktor Troicki,22,SRB,R32,104571,Marcos Baghdatis,57,CYP,no
20160307,2016-M006,Indian Wells Masters,Hard,104678,Viktor Troicki,23,SRB,R64,104919,Leonardo Mayer,46,ARG,no
20160321,2016-M007,Miami Masters,Hard,104678,Viktor Troicki,21,SRB,R32,105676,David Goffin,15,BEL,no
20160411,2016-0410,Monte Carlo Masters,Clay,104678,Viktor Troicki,24,SRB,R64,104468,Gilles Simon,18,FRA,no
20160418,2016-0425,Barcelona,Clay,104678,Viktor Troicki,24,SRB,R16,104926,Fabio Fognini,31,ITA,no
20160502,2016-M021,Madrid Masters,Clay,104678,Viktor Troicki,24,SRB,R64,105723,Andrey Kuznetsov,39,RUS,no
20160509,2016-M009,Rome Masters,Clay,104678,Viktor Troicki,24,SRB,R32,105453,Kei Nishikori,6,JPN,no
20160523,2016-520,Roland Garros,Clay,104678,Viktor Troicki,24,SRB,R16,104527,Stanislas Wawrinka,4,SUI,no
20160606,2016-0321,Stuttgart,Grass,104678,Viktor Troicki,21,SRB,R32,104252,Florian Mayer,226,GER,no
20160613,2016-0500,Halle,Grass,104678,Viktor Troicki,24,SRB,R32,100644,Alexander Zverev,38,GER,no
20160627,2016-540,Wimbledon,Grass,104678,Viktor Troicki,27,SRB,R64,105077,Albert Ramos,36,ESP,no
20160718,2016-M035,Washington,Hard,104678,Viktor Troicki,34,SRB,R32,105992,Ryan Harrison,158,USA,no
20160725,2016-0421,Canada Masters,Hard,104678,Viktor Troicki,35,SRB,R64,104731,Kevin Anderson,34,RSA,no
20160808,2016-O16,Olympics,Hard,104678,Viktor Troicki,35,SRB,R64,104918,Andy Murray,2,GBR,no
20160815,2016-M024,Cincinnati Masters,Hard,104678,Viktor Troicki,35,SRB,R64,105227,Marin Cilic,14,CRO,no
20160822,2016-6242,Winston-Salem,Hard,104678,Viktor Troicki,35,SRB,SF,105138,Roberto Bautista Agut,17,ESP,no
20160829,2016-560,Us Open,Hard,104678,Viktor Troicki,32,SRB,R64,111577,Jared Donaldson,122,USA,no
20160926,2016-7581,Chengdu,Hard,104678,Viktor Troicki,32,SRB,SF,111575,Karen Khachanov,101,RUS,no
20160919,2016-0568,St.Petersburg,Hard,104678,Viktor Troicki,33,SRB,QF,104527,Stanislas Wawrinka,3,SUI,no
20161003,2016-M015,Beijing,Hard,104678,Viktor Troicki,32,SRB,R32,104926,Fabio Fognini,43,ITA,no
20161010,2016-5014,Shanghai Masters,Hard,104678,Viktor Troicki,31,SRB,R16,105138,Roberto Bautista Agut,19,ESP,no
20161017,2016-M014,Moscow,Hard,104678,Viktor Troicki,28,SRB,R16,106421,Daniil Medvedev,123,RUS,no
20161024,2016-0337,Vienna,Hard,104678,Viktor Troicki,28,SRB,QF,103970,David Ferrer,19,ESP,no
20161031,2016-0352,Paris Masters,Hard,104678,Viktor Troicki,28,SRB,R32,105453,Kei Nishikori,4,JPN,no
20160304,2016-M-DC-2016-WG-M-SRB-KAZ-01,Davis Cup WG R1: SRB vs KAZ,Hard,104678,Viktor Troicki,23,SRB,RR,105062,Mikhail Kukushkin,79,KAZ,no
